user_id,feature_name,session_duration,latency_ms,crash_flag,error_count,feedback_score,timestamp
13619,Login,483,132,0,0,5,2024-01-16
18139,Login,160,85,1,1,5,2024-01-16
11212,Login,63,94,0,1,2,2024-01-16
6783,Login,77,99,0,5,4,2024-01-16
8135,Login,69,145,1,3,2,2024-01-16
13845,Login,581,149,1,2,5,2024-01-16
14179,Login,568,137,1,0,2,2024-01-16
3559,Login,335,147,0,1,2,2024-01-16
17903,Login,384,123,0,3,5,2024-01-16
6703,Login,60,128,0,0,3,2024-01-16
5240,Login,398,102,0,3,2,2024-01-16
19983,Login,119,144,0,2,5,2024-01-16
14034,Search,545,430,0,2,1,2024-01-16
14944,Search,549,549,0,2,4,2024-01-16
11710,Search,486,242,0,2,3,2024-01-16
4501,Search,537,403,0,2,3,2024-01-16
7589,Search,387,250,0,3,3,2024-01-16
10813,Search,233,512,0,1,4,2024-01-16
2090,Search,586,274,0,2,4,2024-01-16
9665,Search,175,332,0,0,3,2024-01-16
4934,Search,337,417,0,4,3,2024-01-16
2826,Search,244,374,0,0,1,2024-01-16
4730,Search,576,259,0,1,1,2024-01-16
5902,Search,341,344,0,0,5,2024-01-16
2706,Search,332,276,0,4,5,2024-01-16
10575,Search,537,508,0,1,5,2024-01-16
18999,Search,33,566,0,5,1,2024-01-16
4586,Search,396,226,0,4,4,2024-01-16
4545,Search,487,215,0,3,3,2024-01-16
9744,Search,437,380,0,0,2,2024-01-16
5699,Search,357,324,0,2,2,2024-01-16
18286,Search,197,217,0,5,1,2024-01-16
5303,Search,335,564,0,3,2,2024-01-16
2916,Search,427,205,0,3,4,2024-01-16
5558,Search,349,456,0,0,3,2024-01-16
13584,Search,239,441,0,5,5,2024-01-16
11236,Search,579,598,0,5,2,2024-01-16
7052,Search,548,449,0,0,2,2024-01-16
4956,Search,505,492,0,4,2,2024-01-16
5557,Search,408,547,0,5,4,2024-01-16
2993,Search,277,384,1,2,1,2024-01-16
2248,Search,552,385,0,2,5,2024-01-16
11811,Search,419,287,0,1,2,2024-01-16
17398,Search,284,525,0,0,1,2024-01-16
10131,Search,500,310,0,5,2,2024-01-16
16976,Search,66,588,0,3,5,2024-01-16
10571,Search,188,232,0,2,2,2024-01-16
1148,Search,355,212,0,5,4,2024-01-16
6328,Search,569,237,0,4,3,2024-01-16
10357,Search,324,283,0,5,2,2024-01-16
17703,Search,122,305,0,4,4,2024-01-16
10822,Search,565,322,0,4,4,2024-01-16
19141,VideoPlayback,309,302,1,2,3,2024-01-16
13962,VideoPlayback,38,409,0,3,3,2024-01-16
10150,VideoPlayback,249,242,0,3,2,2024-01-16
10694,VideoPlayback,219,238,0,2,4,2024-01-16
11585,VideoPlayback,90,397,0,0,3,2024-01-16
2908,VideoPlayback,476,511,0,1,3,2024-01-16
16590,VideoPlayback,145,222,0,1,1,2024-01-16
19870,VideoPlayback,478,594,1,4,5,2024-01-16
15110,VideoPlayback,252,575,0,4,5,2024-01-16
16805,VideoPlayback,264,206,0,3,5,2024-01-16
2633,VideoPlayback,320,386,0,1,3,2024-01-16
6587,VideoPlayback,110,459,0,0,1,2024-01-16
11849,VideoPlayback,183,563,0,1,2,2024-01-16
5505,VideoPlayback,60,578,0,1,1,2024-01-16
19502,VideoPlayback,410,218,0,5,5,2024-01-16
11400,VideoPlayback,221,253,0,5,5,2024-01-16
17482,VideoPlayback,504,571,1,4,4,2024-01-16
16246,VideoPlayback,343,351,0,5,4,2024-01-16
7891,VideoPlayback,166,540,0,5,3,2024-01-16
1201,VideoPlayback,109,595,0,3,5,2024-01-16
18984,VideoPlayback,312,538,0,2,5,2024-01-16
6357,VideoPlayback,257,562,1,3,1,2024-01-16
16148,VideoPlayback,301,596,0,2,1,2024-01-16
6780,VideoPlayback,598,470,0,0,3,2024-01-16
13301,VideoPlayback,433,433,1,5,3,2024-01-16
8455,VideoPlayback,78,241,0,0,2,2024-01-16
9763,Recommendations,223,252,0,0,5,2024-01-16
6500,Recommendations,168,589,0,5,5,2024-01-16
13481,Recommendations,389,331,0,2,4,2024-01-16
14886,Recommendations,90,226,0,3,4,2024-01-16
15349,Recommendations,229,474,0,0,2,2024-01-16
18486,Recommendations,445,333,0,4,4,2024-01-16
9855,Recommendations,572,267,0,0,3,2024-01-16
17659,Recommendations,301,266,0,3,2,2024-01-16
12557,Recommendations,497,319,0,2,1,2024-01-16
8973,Recommendations,395,521,0,0,1,2024-01-16
15576,Recommendations,314,545,0,0,5,2024-01-16
16327,Recommendations,256,465,0,4,2,2024-01-16
3090,Recommendations,524,254,0,0,5,2024-01-16
14755,Recommendations,311,214,1,5,1,2024-01-16
5352,Recommendations,279,442,0,1,2,2024-01-16
18292,Recommendations,206,375,0,1,4,2024-01-16
8825,Recommendations,348,499,0,3,4,2024-01-16
18686,Recommendations,599,312,0,4,4,2024-01-16
14820,Recommendations,430,375,0,4,1,2024-01-16
14491,Recommendations,62,489,0,1,1,2024-01-16
5513,Recommendations,173,453,0,2,3,2024-01-16
14360,Recommendations,284,280,0,2,2,2024-01-16
5655,Recommendations,420,597,0,5,2,2024-01-16
3664,Recommendations,172,600,0,4,2,2024-01-16
10540,Payments,560,298,0,1,3,2024-01-16
8873,Payments,240,432,0,1,3,2024-01-16
14575,Payments,335,373,0,5,2,2024-01-16
15789,Payments,85,514,1,2,1,2024-01-16
15733,Payments,41,599,0,5,2,2024-01-16
4614,Payments,398,283,0,4,2,2024-01-16
18590,Payments,183,497,1,3,4,2024-01-16
10099,Payments,385,363,0,2,5,2024-01-16
19318,Payments,114,562,0,1,4,2024-01-16
11395,Payments,136,223,0,5,1,2024-01-16
8738,Payments,305,471,1,5,1,2024-01-16
7926,Payments,260,226,0,0,5,2024-01-16
17522,Payments,103,379,0,3,2,2024-01-16
5298,Payments,398,204,0,5,1,2024-01-16
13421,Payments,535,418,0,4,3,2024-01-16
4178,Payments,336,273,0,5,5,2024-01-16
8837,Payments,123,229,0,4,4,2024-01-16
10137,Payments,221,315,0,4,4,2024-01-16
11109,Payments,564,204,0,0,2,2024-01-16
15713,Payments,83,470,0,0,5,2024-01-16
1648,Payments,233,539,0,0,1,2024-01-16
7828,Payments,419,220,1,1,2,2024-01-16
14902,Payments,70,375,0,0,4,2024-01-16
6027,Payments,194,334,0,2,3,2024-01-16
5931,Payments,524,487,0,1,2,2024-01-16
12739,Payments,46,252,0,4,1,2024-01-16
16446,Payments,31,382,0,1,1,2024-01-16
9047,Payments,422,238,0,4,1,2024-01-16
12207,Payments,58,328,0,2,5,2024-01-16
17126,Payments,275,408,0,0,4,2024-01-16
10203,Payments,135,237,0,5,5,2024-01-16
4358,Payments,134,477,1,1,2,2024-01-16
1750,Payments,69,294,0,2,1,2024-01-16
6325,Payments,274,511,0,3,4,2024-01-16
10685,Payments,509,213,0,3,4,2024-01-16
1689,Payments,561,421,0,1,4,2024-01-16
13132,Payments,143,229,0,1,1,2024-01-16
4437,Payments,195,368,0,0,2,2024-01-16
16849,Payments,81,210,0,3,1,2024-01-16
13658,Payments,543,299,0,0,2,2024-01-16
1102,Payments,96,327,0,3,4,2024-01-16
19455,Payments,543,496,0,4,1,2024-01-16
19074,Payments,253,560,0,1,2,2024-01-16
10009,Payments,140,474,0,3,3,2024-01-16
8691,Payments,408,235,0,1,1,2024-01-16
12820,Login,382,123,0,4,1,2024-01-17
5054,Login,487,106,0,1,2,2024-01-17
14562,Login,62,82,0,4,5,2024-01-17
9104,Login,600,136,0,1,5,2024-01-17
3453,Login,199,120,0,5,3,2024-01-17
18273,Login,465,141,0,2,1,2024-01-17
2530,Login,68,133,0,0,2,2024-01-17
7946,Login,401,115,0,0,5,2024-01-17
1583,Login,363,147,0,3,5,2024-01-17
19525,Login,159,97,0,0,5,2024-01-17
11816,Login,558,82,0,5,3,2024-01-17
9559,Login,322,146,0,5,1,2024-01-17
14998,Login,400,147,0,4,5,2024-01-17
17482,Login,268,144,0,2,5,2024-01-17
11360,Login,473,146,0,1,1,2024-01-17
4878,Login,161,123,0,5,1,2024-01-17
16204,Login,320,138,1,4,2,2024-01-17
5733,Login,410,81,1,1,5,2024-01-17
11564,Login,212,98,1,2,1,2024-01-17
16585,Login,253,94,1,1,2,2024-01-17
6831,Login,247,114,0,4,1,2024-01-17
16374,Login,422,141,0,1,3,2024-01-17
18867,Login,78,109,0,0,3,2024-01-17
11406,Login,176,136,0,3,1,2024-01-17
18141,Login,585,111,0,1,4,2024-01-17
18133,Login,483,119,0,2,5,2024-01-17
10147,Login,221,133,0,5,1,2024-01-17
10907,Login,428,149,0,2,5,2024-01-17
4327,Login,323,123,0,4,5,2024-01-17
19375,Login,122,106,0,1,2,2024-01-17
13916,Login,171,106,0,0,3,2024-01-17
18075,Login,591,103,0,4,3,2024-01-17
3247,Login,30,120,0,5,3,2024-01-17
5909,Login,453,93,0,4,4,2024-01-17
14525,Login,288,118,0,4,2,2024-01-17
12672,Login,473,145,0,0,1,2024-01-17
10873,Login,541,124,0,3,2,2024-01-17
13159,Login,390,105,0,1,5,2024-01-17
13626,Login,195,82,0,1,5,2024-01-17
11528,Login,378,101,0,5,3,2024-01-17
19036,Search,389,319,0,4,2,2024-01-17
8830,Search,532,231,0,2,5,2024-01-17
16855,Search,69,581,1,2,5,2024-01-17
9280,Search,367,480,1,3,1,2024-01-17
10030,Search,197,512,0,3,5,2024-01-17
11535,Search,288,387,1,5,4,2024-01-17
18618,Search,404,577,0,0,2,2024-01-17
5400,Search,47,207,0,2,3,2024-01-17
5048,Search,255,572,0,3,4,2024-01-17
9004,Search,537,375,0,2,5,2024-01-17
17490,Search,482,332,0,4,2,2024-01-17
7742,Search,398,279,0,5,4,2024-01-17
7849,Search,247,397,1,3,5,2024-01-17
16317,Search,474,485,0,1,4,2024-01-17
3488,Search,104,430,1,3,4,2024-01-17
18407,Search,70,482,0,4,1,2024-01-17
15018,Search,551,369,0,3,1,2024-01-17
2702,Search,213,202,0,3,1,2024-01-17
12981,Search,531,344,1,2,4,2024-01-17
7414,Search,58,431,0,5,4,2024-01-17
6860,Search,196,580,0,2,1,2024-01-17
9119,Search,63,450,1,5,3,2024-01-17
1966,Search,580,407,0,3,3,2024-01-17
12923,Search,39,341,0,3,4,2024-01-17
19305,Search,298,260,1,0,4,2024-01-17
6291,Search,339,478,0,1,2,2024-01-17
17351,Search,162,575,0,3,1,2024-01-17
10406,Search,303,456,0,5,2,2024-01-17
17262,Search,256,315,1,0,1,2024-01-17
5969,Search,307,567,0,5,1,2024-01-17
3820,Search,506,261,0,2,1,2024-01-17
15515,Search,568,584,0,2,4,2024-01-17
11286,Search,155,277,0,4,2,2024-01-17
4891,Search,123,556,0,5,4,2024-01-17
9812,Search,208,396,0,0,2,2024-01-17
14439,VideoPlayback,481,492,0,4,4,2024-01-17
4345,VideoPlayback,492,449,0,4,1,2024-01-17
3797,VideoPlayback,144,269,0,4,4,2024-01-17
15826,VideoPlayback,431,390,0,0,3,2024-01-17
2133,VideoPlayback,277,477,0,3,5,2024-01-17
19398,VideoPlayback,162,447,1,4,4,2024-01-17
3708,VideoPlayback,166,327,0,0,1,2024-01-17
6686,VideoPlayback,432,390,0,2,1,2024-01-17
11323,VideoPlayback,353,329,0,4,2,2024-01-17
14807,VideoPlayback,515,501,0,0,1,2024-01-17
13105,VideoPlayback,145,233,0,0,3,2024-01-17
19417,VideoPlayback,452,352,0,5,4,2024-01-17
8763,VideoPlayback,322,354,0,2,4,2024-01-17
15348,VideoPlayback,95,488,0,4,1,2024-01-17
7307,VideoPlayback,45,463,0,3,1,2024-01-17
10971,VideoPlayback,175,535,1,0,4,2024-01-17
4005,VideoPlayback,398,506,0,4,2,2024-01-17
14651,VideoPlayback,386,505,0,1,4,2024-01-17
5885,VideoPlayback,453,281,0,0,3,2024-01-17
17782,VideoPlayback,340,493,0,1,3,2024-01-17
8231,VideoPlayback,122,311,0,1,4,2024-01-17
18125,Recommendations,319,220,0,0,1,2024-01-17
2028,Recommendations,238,564,0,1,3,2024-01-17
15180,Recommendations,549,305,0,0,5,2024-01-17
8356,Recommendations,526,337,1,3,2,2024-01-17
10548,Recommendations,386,464,0,2,4,2024-01-17
2280,Recommendations,546,348,0,3,2,2024-01-17
4354,Recommendations,273,332,0,5,3,2024-01-17
10694,Recommendations,420,259,0,0,3,2024-01-17
11350,Recommendations,194,579,0,4,3,2024-01-17
19735,Recommendations,228,310,0,1,2,2024-01-17
1407,Recommendations,561,415,0,0,1,2024-01-17
14154,Recommendations,482,303,0,1,3,2024-01-17
2462,Recommendations,434,391,0,0,4,2024-01-17
3044,Recommendations,137,494,0,4,3,2024-01-17
18860,Recommendations,313,203,0,2,4,2024-01-17
14044,Recommendations,463,480,0,0,2,2024-01-17
15185,Recommendations,195,536,0,4,4,2024-01-17
4388,Recommendations,484,488,0,2,2,2024-01-17
4748,Recommendations,302,494,0,0,2,2024-01-17
16257,Recommendations,274,487,0,2,3,2024-01-17
11949,Recommendations,64,355,0,2,4,2024-01-17
2302,Recommendations,429,282,0,3,3,2024-01-17
7486,Recommendations,576,580,0,0,1,2024-01-17
18648,Recommendations,166,513,0,4,2,2024-01-17
7780,Recommendations,493,560,0,2,5,2024-01-17
9690,Recommendations,561,299,0,0,4,2024-01-17
3651,Recommendations,385,423,0,5,3,2024-01-17
12031,Recommendations,298,562,0,5,1,2024-01-17
18800,Recommendations,499,408,0,3,5,2024-01-17
16816,Recommendations,542,221,0,3,4,2024-01-17
17434,Recommendations,527,546,0,5,5,2024-01-17
15031,Recommendations,156,247,0,1,2,2024-01-17
19330,Recommendations,525,388,0,0,4,2024-01-17
14930,Recommendations,478,278,0,0,4,2024-01-17
5160,Recommendations,329,235,0,4,5,2024-01-17
14790,Recommendations,378,341,1,4,4,2024-01-17
8741,Recommendations,592,254,0,0,1,2024-01-17
10951,Recommendations,99,599,0,5,1,2024-01-17
13277,Recommendations,309,469,0,1,3,2024-01-17
18295,Recommendations,587,329,0,0,5,2024-01-17
16357,Recommendations,166,516,0,0,2,2024-01-17
3919,Recommendations,322,476,0,3,3,2024-01-17
14226,Recommendations,274,336,0,0,3,2024-01-17
18823,Recommendations,319,467,0,4,3,2024-01-17
12325,Recommendations,388,511,0,2,5,2024-01-17
10594,Recommendations,139,285,0,4,5,2024-01-17
12752,Payments,589,245,0,4,5,2024-01-17
6316,Payments,495,401,0,3,1,2024-01-17
3581,Payments,115,317,0,4,2,2024-01-17
17522,Payments,454,542,0,3,4,2024-01-17
12198,Payments,342,453,0,1,1,2024-01-17
11492,Payments,597,341,0,2,4,2024-01-17
11455,Payments,427,212,0,0,5,2024-01-17
8745,Payments,289,480,0,0,3,2024-01-17
12542,Payments,517,240,0,0,2,2024-01-17
18563,Payments,555,520,0,4,2,2024-01-17
11385,Payments,264,269,0,5,2,2024-01-17
3852,Payments,73,551,0,0,4,2024-01-17
18097,Payments,110,334,0,3,3,2024-01-17
12391,Payments,484,496,0,2,2,2024-01-17
15956,Payments,147,375,1,4,2,2024-01-17
16172,Payments,364,283,0,4,5,2024-01-17
7121,Payments,562,413,1,4,4,2024-01-17
9435,Payments,153,241,0,0,4,2024-01-17
4354,Payments,90,486,0,4,1,2024-01-17
12868,Payments,93,203,0,5,1,2024-01-17
13235,Login,167,101,0,1,4,2024-01-18
2951,Login,103,123,0,4,1,2024-01-18
10351,Login,244,86,0,0,3,2024-01-18
4072,Login,39,145,0,1,3,2024-01-18
16161,Login,497,103,0,0,1,2024-01-18
14744,Login,524,147,0,5,2,2024-01-18
10299,Login,243,149,0,3,1,2024-01-18
1524,Login,461,143,0,4,4,2024-01-18
6014,Login,193,82,0,4,1,2024-01-18
7209,Login,459,97,0,3,1,2024-01-18
4936,Login,426,132,0,4,5,2024-01-18
8827,Login,515,86,0,3,5,2024-01-18
2410,Login,483,86,0,0,5,2024-01-18
12547,Login,403,100,0,0,1,2024-01-18
12011,Login,400,109,0,4,5,2024-01-18
16630,Login,246,81,1,2,4,2024-01-18
9739,Login,205,103,0,5,5,2024-01-18
2224,Login,177,88,0,4,1,2024-01-18
18260,Login,32,146,1,1,5,2024-01-18
14679,Login,246,137,1,0,4,2024-01-18
14408,Login,505,149,0,1,1,2024-01-18
12133,Login,589,87,0,1,4,2024-01-18
19385,Login,149,100,0,1,4,2024-01-18
14407,Login,181,118,0,2,2,2024-01-18
14171,Login,565,81,0,4,5,2024-01-18
12142,Login,277,148,0,2,2,2024-01-18
15857,Login,73,112,0,5,3,2024-01-18
11785,Login,335,82,0,0,2,2024-01-18
19522,Login,534,133,0,1,5,2024-01-18
19936,Login,355,110,0,0,5,2024-01-18
5037,Login,312,107,0,4,1,2024-01-18
2005,Login,495,114,0,2,2,2024-01-18
17316,Login,374,114,0,2,5,2024-01-18
17930,Login,591,98,0,0,3,2024-01-18
15605,Login,144,132,0,3,1,2024-01-18
12133,Login,339,85,0,4,4,2024-01-18
5225,Login,403,138,0,1,2,2024-01-18
16971,Login,472,103,0,2,5,2024-01-18
18013,Login,226,117,1,4,5,2024-01-18
11404,Login,368,99,0,4,3,2024-01-18
6253,Login,234,143,0,1,2,2024-01-18
16689,Search,542,337,0,4,5,2024-01-18
13831,Search,116,577,0,2,3,2024-01-18
18447,Search,302,449,0,3,5,2024-01-18
12434,Search,126,378,0,3,1,2024-01-18
17893,Search,306,569,0,4,4,2024-01-18
7257,Search,112,267,1,4,5,2024-01-18
11399,Search,215,545,0,2,3,2024-01-18
16766,Search,533,293,0,2,1,2024-01-18
16234,Search,93,439,0,4,3,2024-01-18
2800,Search,370,572,0,5,1,2024-01-18
4826,Search,65,355,0,3,2,2024-01-18
15629,Search,583,381,0,2,1,2024-01-18
7497,Search,43,236,0,1,5,2024-01-18
7307,Search,588,572,0,4,4,2024-01-18
8028,Search,442,519,0,2,3,2024-01-18
11474,Search,303,526,0,2,2,2024-01-18
11515,Search,138,234,1,4,3,2024-01-18
10410,Search,486,392,0,1,1,2024-01-18
5796,Search,597,322,0,5,5,2024-01-18
9202,Search,392,229,0,4,1,2024-01-18
7746,Search,181,473,0,3,2,2024-01-18
16869,Search,270,295,0,3,5,2024-01-18
19998,Search,412,207,0,4,5,2024-01-18
11789,Search,255,590,0,3,2,2024-01-18
11532,Search,81,329,0,0,1,2024-01-18
11628,Search,247,390,0,1,3,2024-01-18
6316,Search,409,261,0,4,4,2024-01-18
1262,Search,417,327,0,0,3,2024-01-18
7618,VideoPlayback,325,530,0,3,3,2024-01-18
5817,VideoPlayback,46,427,0,4,2,2024-01-18
6271,VideoPlayback,499,469,1,2,4,2024-01-18
9184,VideoPlayback,59,273,0,0,4,2024-01-18
2925,VideoPlayback,112,203,0,0,3,2024-01-18
4306,VideoPlayback,420,395,0,0,2,2024-01-18
4979,VideoPlayback,515,295,0,4,4,2024-01-18
19106,VideoPlayback,462,505,1,3,5,2024-01-18
8390,VideoPlayback,458,466,0,1,3,2024-01-18
17730,VideoPlayback,56,375,0,2,5,2024-01-18
10706,VideoPlayback,95,348,0,0,4,2024-01-18
16056,VideoPlayback,57,528,0,4,2,2024-01-18
11858,VideoPlayback,533,334,0,2,2,2024-01-18
11141,VideoPlayback,35,562,0,2,1,2024-01-18
4511,VideoPlayback,106,456,0,1,3,2024-01-18
7540,VideoPlayback,84,294,0,3,2,2024-01-18
14427,VideoPlayback,481,244,0,1,4,2024-01-18
5595,VideoPlayback,125,286,0,5,1,2024-01-18
17369,VideoPlayback,304,381,0,4,3,2024-01-18
12061,VideoPlayback,526,402,0,3,1,2024-01-18
7195,VideoPlayback,317,477,0,5,4,2024-01-18
10104,VideoPlayback,182,595,0,5,3,2024-01-18
18999,VideoPlayback,361,501,0,5,4,2024-01-18
16918,VideoPlayback,66,332,0,0,2,2024-01-18
5262,VideoPlayback,598,554,0,1,2,2024-01-18
16266,VideoPlayback,587,298,0,5,4,2024-01-18
12985,VideoPlayback,135,444,0,2,1,2024-01-18
12186,VideoPlayback,280,549,0,3,3,2024-01-18
11247,VideoPlayback,257,536,0,3,1,2024-01-18
3916,VideoPlayback,235,273,0,5,2,2024-01-18
12673,VideoPlayback,363,435,0,4,4,2024-01-18
18275,VideoPlayback,291,366,0,2,2,2024-01-18
15059,VideoPlayback,259,569,1,4,5,2024-01-18
15545,VideoPlayback,305,456,0,0,5,2024-01-18
5175,VideoPlayback,299,243,0,0,4,2024-01-18
5324,VideoPlayback,351,523,0,5,3,2024-01-18
5202,VideoPlayback,368,487,0,5,1,2024-01-18
19541,VideoPlayback,224,562,0,5,5,2024-01-18
19510,VideoPlayback,83,551,0,2,2,2024-01-18
13821,Recommendations,409,341,0,0,2,2024-01-18
9852,Recommendations,269,378,0,3,3,2024-01-18
7268,Recommendations,67,412,0,0,3,2024-01-18
5839,Recommendations,253,295,0,0,2,2024-01-18
16959,Recommendations,109,424,0,2,4,2024-01-18
17010,Recommendations,353,421,0,4,2,2024-01-18
7118,Recommendations,317,268,0,2,2,2024-01-18
2446,Recommendations,270,456,0,2,1,2024-01-18
1162,Recommendations,491,354,1,5,2,2024-01-18
15277,Recommendations,70,221,0,3,2,2024-01-18
3856,Recommendations,597,478,0,4,3,2024-01-18
15183,Recommendations,192,292,0,5,1,2024-01-18
15295,Recommendations,359,334,0,5,3,2024-01-18
14710,Recommendations,553,268,0,4,4,2024-01-18
18687,Recommendations,412,282,0,2,1,2024-01-18
15679,Recommendations,394,391,1,2,4,2024-01-18
2482,Recommendations,53,471,1,1,2,2024-01-18
14400,Recommendations,411,377,0,1,3,2024-01-18
6728,Recommendations,78,469,0,4,5,2024-01-18
2292,Recommendations,190,212,0,1,5,2024-01-18
18796,Recommendations,116,596,0,4,5,2024-01-18
9231,Recommendations,54,580,1,5,1,2024-01-18
1219,Recommendations,321,476,0,1,1,2024-01-18
13022,Recommendations,363,222,0,0,4,2024-01-18
8566,Recommendations,288,499,0,4,4,2024-01-18
12093,Recommendations,54,446,0,0,4,2024-01-18
2324,Recommendations,596,234,0,0,5,2024-01-18
6324,Recommendations,229,542,1,1,1,2024-01-18
15452,Recommendations,333,372,0,3,5,2024-01-18
6493,Recommendations,483,314,0,1,3,2024-01-18
2919,Recommendations,175,407,0,5,2,2024-01-18
19796,Recommendations,381,353,0,2,1,2024-01-18
2027,Recommendations,472,426,0,2,1,2024-01-18
3910,Recommendations,112,422,0,5,4,2024-01-18
8805,Recommendations,528,300,0,5,1,2024-01-18
11029,Recommendations,59,535,0,4,5,2024-01-18
13050,Recommendations,546,246,0,0,2,2024-01-18
6253,Recommendations,488,495,0,3,4,2024-01-18
3707,Recommendations,473,495,0,2,4,2024-01-18
16905,Recommendations,490,576,0,2,3,2024-01-18
6573,Recommendations,366,502,0,5,5,2024-01-18
3915,Recommendations,55,240,0,3,5,2024-01-18
15561,Recommendations,595,390,0,0,3,2024-01-18
15759,Recommendations,534,545,0,3,4,2024-01-18
10738,Recommendations,125,247,0,4,5,2024-01-18
6498,Recommendations,153,333,0,1,2,2024-01-18
6028,Recommendations,315,294,0,1,2,2024-01-18
14876,Recommendations,359,378,0,4,3,2024-01-18
14844,Payments,406,471,1,1,1,2024-01-18
4270,Payments,464,471,1,1,2,2024-01-18
17685,Payments,297,309,0,5,2,2024-01-18
13188,Payments,433,365,1,5,5,2024-01-18
9930,Payments,265,435,0,3,3,2024-01-18
8465,Payments,461,299,0,2,2,2024-01-18
6644,Payments,453,593,0,1,5,2024-01-18
4199,Payments,584,418,0,0,4,2024-01-18
16126,Payments,438,405,0,4,3,2024-01-18
8512,Payments,570,441,0,2,3,2024-01-18
14418,Payments,332,502,0,1,2,2024-01-18
19939,Payments,477,480,0,3,5,2024-01-18
4857,Payments,600,404,0,4,3,2024-01-18
6264,Payments,143,399,0,0,2,2024-01-18
14513,Payments,590,530,0,3,5,2024-01-18
14133,Payments,583,593,0,0,5,2024-01-18
18284,Payments,158,349,0,5,1,2024-01-18
9503,Payments,271,575,0,0,2,2024-01-18
4873,Payments,345,503,0,1,2,2024-01-18
14007,Payments,535,284,0,2,1,2024-01-18
12499,Payments,201,419,0,1,5,2024-01-18
4455,Payments,153,502,1,3,1,2024-01-18
15537,Payments,224,595,0,1,5,2024-01-18
1906,Payments,337,508,1,3,3,2024-01-18
3758,Payments,469,586,0,5,5,2024-01-18
8968,Payments,154,554,0,4,5,2024-01-18
2442,Payments,486,228,0,1,4,2024-01-18
10633,Payments,204,442,0,1,2,2024-01-18
15668,Payments,68,216,0,5,2,2024-01-18
14055,Payments,288,212,0,1,4,2024-01-18
12181,Payments,249,210,0,0,1,2024-01-18
3420,Payments,122,449,0,5,2,2024-01-18
15352,Payments,163,555,0,0,4,2024-01-18
13137,Payments,352,501,0,3,2,2024-01-18
6390,Payments,125,534,0,4,5,2024-01-18
18987,Payments,524,265,0,4,1,2024-01-18
12188,Payments,366,210,0,3,4,2024-01-18
7957,Payments,380,400,0,0,2,2024-01-18
12691,Payments,282,291,0,2,3,2024-01-18
6361,Payments,431,327,0,5,5,2024-01-18
10287,Payments,408,214,0,5,2,2024-01-18
4659,Payments,38,577,0,2,1,2024-01-18
14707,Payments,365,520,0,0,2,2024-01-18
17725,Payments,262,332,0,4,2,2024-01-18
6696,Login,176,124,0,0,1,2024-01-19
15877,Login,131,132,1,1,3,2024-01-19
4433,Login,79,136,0,2,2,2024-01-19
4072,Login,91,137,0,0,3,2024-01-19
11904,Login,421,123,0,3,3,2024-01-19
12973,Login,79,111,1,3,4,2024-01-19
1770,Login,500,147,0,5,4,2024-01-19
15006,Login,430,91,0,2,3,2024-01-19
13436,Login,139,138,0,1,5,2024-01-19
12171,Login,129,130,0,4,1,2024-01-19
12749,Login,157,101,0,5,1,2024-01-19
19094,Login,156,119,0,1,3,2024-01-19
9893,Login,38,110,0,4,5,2024-01-19
13348,Login,428,86,0,2,3,2024-01-19
13736,Login,34,114,0,2,4,2024-01-19
19189,Login,461,112,0,0,4,2024-01-19
4256,Login,115,134,0,0,4,2024-01-19
7410,Login,359,98,0,3,5,2024-01-19
3956,Login,485,118,0,4,5,2024-01-19
2036,Login,278,116,0,0,2,2024-01-19
9326,Login,55,138,0,1,2,2024-01-19
17926,Login,589,84,0,1,2,2024-01-19
15780,Login,414,103,0,1,3,2024-01-19
3092,Login,584,117,0,2,5,2024-01-19
19811,Login,315,134,1,5,2,2024-01-19
15396,Login,511,91,0,5,1,2024-01-19
18540,Login,327,145,0,4,2,2024-01-19
10435,Login,494,140,0,2,1,2024-01-19
8199,Login,183,118,1,3,5,2024-01-19
19858,Login,497,143,0,1,2,2024-01-19
16117,Login,429,100,0,2,4,2024-01-19
15433,Login,409,102,0,2,4,2024-01-19
5022,Login,86,109,0,3,1,2024-01-19
16711,Login,499,135,0,2,4,2024-01-19
15880,Login,241,136,0,1,4,2024-01-19
5722,Login,504,143,0,1,3,2024-01-19
15887,Login,59,127,0,0,5,2024-01-19
19792,Login,213,135,0,3,2,2024-01-19
1509,Login,454,101,0,5,3,2024-01-19
5517,Login,360,134,0,2,2,2024-01-19
15418,Login,176,118,1,0,5,2024-01-19
17556,Login,336,110,0,3,4,2024-01-19
15836,Login,390,132,0,1,1,2024-01-19
8254,Login,82,83,0,5,2,2024-01-19
16298,Login,135,123,0,1,3,2024-01-19
13010,Login,149,143,0,4,5,2024-01-19
3206,Login,127,114,0,1,2,2024-01-19
16798,Login,48,134,0,4,3,2024-01-19
16637,Search,252,487,0,0,1,2024-01-19
15592,Search,461,350,0,2,3,2024-01-19
12330,Search,296,505,0,5,2,2024-01-19
6813,Search,337,409,0,5,2,2024-01-19
19097,Search,143,598,0,4,3,2024-01-19
14455,Search,453,433,0,3,5,2024-01-19
14956,Search,451,244,0,4,3,2024-01-19
3547,Search,65,240,0,0,1,2024-01-19
3078,Search,418,544,0,3,2,2024-01-19
11729,Search,153,473,0,5,5,2024-01-19
3735,Search,375,348,0,1,5,2024-01-19
